,user_id,question_id,mid,Overall DA Score,Content Adequacy,Conciseness,Fluency,sourcerer_id
5472,xQ7oHuMgdfGTxD7c82Nq,230,1.0,41.0,3.0,5.0,5.0,32773572
5473,xQ7oHuMgdfGTxD7c82Nq,230,2.0,27.0,4.0,3.0,2.0,32773572
5474,xQ7oHuMgdfGTxD7c82Nq,230,3.0,73.0,4.0,5.0,5.0,32773572
5475,xQ7oHuMgdfGTxD7c82Nq,230,4.0,100.0,5.0,5.0,5.0,32773572
5476,xQ7oHuMgdfGTxD7c82Nq,230,5.0,0.0,1.0,5.0,5.0,32773572
5477,VHOq72nCE0glOazhgD74,410,0.0,100.0,5.0,5.0,5.0,38756079
5478,VHOq72nCE0glOazhgD74,410,1.0,30.0,3.0,4.0,5.0,38756079
5479,VHOq72nCE0glOazhgD74,410,2.0,60.0,4.0,4.0,5.0,38756079
5480,VHOq72nCE0glOazhgD74,410,3.0,60.0,3.0,4.0,5.0,38756079
5481,VHOq72nCE0glOazhgD74,410,4.0,60.0,3.0,4.0,5.0,38756079
5482,VHOq72nCE0glOazhgD74,410,5.0,4.0,1.0,1.0,5.0,38756079
5483,X4hP4eDxUETM5pkjAjOQ,410,0.0,80.0,4.0,5.0,4.0,38756079
5484,X4hP4eDxUETM5pkjAjOQ,410,1.0,40.0,2.0,5.0,5.0,38756079
5485,X4hP4eDxUETM5pkjAjOQ,410,2.0,5.0,1.0,5.0,2.0,38756079
5486,X4hP4eDxUETM5pkjAjOQ,410,3.0,30.0,2.0,5.0,5.0,38756079
5487,X4hP4eDxUETM5pkjAjOQ,410,4.0,30.0,2.0,5.0,5.0,38756079
5488,X4hP4eDxUETM5pkjAjOQ,410,5.0,10.0,2.0,5.0,5.0,38756079
5489,hildca3p0hc7x6Zzo4w8,410,0.0,100.0,5.0,5.0,5.0,38756079
5490,hildca3p0hc7x6Zzo4w8,410,1.0,80.0,5.0,5.0,5.0,38756079
5491,hildca3p0hc7x6Zzo4w8,410,2.0,2.0,1.0,5.0,1.0,38756079
5492,hildca3p0hc7x6Zzo4w8,410,3.0,46.0,1.0,5.0,4.0,38756079
5493,hildca3p0hc7x6Zzo4w8,410,4.0,46.0,1.0,5.0,4.0,38756079
5494,hildca3p0hc7x6Zzo4w8,410,5.0,3.0,1.0,3.0,3.0,38756079
5495,VL0eu9iS1J787bjluUut,404,0.0,60.0,5.0,2.0,4.0,19662092
5496,VL0eu9iS1J787bjluUut,404,1.0,90.0,5.0,5.0,4.0,19662092
5497,VL0eu9iS1J787bjluUut,404,2.0,80.0,5.0,4.0,4.0,19662092
5498,VL0eu9iS1J787bjluUut,404,3.0,60.0,5.0,3.0,3.0,19662092
5499,VL0eu9iS1J787bjluUut,404,4.0,70.0,4.0,4.0,4.0,19662092
5500,VL0eu9iS1J787bjluUut,404,5.0,40.0,1.0,4.0,4.0,19662092
5501,q0j378LGNXs0GiVN40jW,404,0.0,74.0,5.0,4.0,5.0,19662092
5502,q0j378LGNXs0GiVN40jW,404,1.0,100.0,5.0,5.0,5.0,19662092
5503,q0j378LGNXs0GiVN40jW,404,2.0,100.0,5.0,5.0,0.0,19662092
5504,q0j378LGNXs0GiVN40jW,404,3.0,86.0,5.0,4.0,4.0,19662092
5505,q0j378LGNXs0GiVN40jW,404,4.0,100.0,5.0,5.0,5.0,19662092
5506,q0j378LGNXs0GiVN40jW,404,5.0,46.0,2.0,5.0,5.0,19662092
5507,xO8hpTrET6cmtyh2yJwI,404,0.0,100.0,5.0,3.0,4.0,19662092
5508,xO8hpTrET6cmtyh2yJwI,404,1.0,59.0,3.0,4.0,4.0,19662092
5509,xO8hpTrET6cmtyh2yJwI,404,2.0,87.0,4.0,4.0,4.0,19662092
5510,xO8hpTrET6cmtyh2yJwI,404,3.0,28.0,3.0,2.0,4.0,19662092
5511,xO8hpTrET6cmtyh2yJwI,404,4.0,33.0,3.0,5.0,4.0,19662092
5512,xO8hpTrET6cmtyh2yJwI,404,5.0,0.0,1.0,3.0,3.0,19662092
5513,VfKeOxeB1P2UekF2QUeT,216,0.0,100.0,5.0,5.0,5.0,43420700
5514,VfKeOxeB1P2UekF2QUeT,216,1.0,60.0,5.0,4.0,4.0,43420700
5515,VfKeOxeB1P2UekF2QUeT,216,2.0,100.0,5.0,5.0,5.0,43420700
5516,VfKeOxeB1P2UekF2QUeT,216,3.0,65.0,5.0,5.0,5.0,43420700
5517,VfKeOxeB1P2UekF2QUeT,216,4.0,50.0,3.0,5.0,5.0,43420700
5518,VfKeOxeB1P2UekF2QUeT,216,5.0,65.0,3.0,5.0,3.0,43420700
5519,cg8NkU8krxbqEG3A46pg,216,0.0,100.0,5.0,5.0,5.0,43420700
5520,cg8NkU8krxbqEG3A46pg,216,1.0,99.0,5.0,5.0,5.0,43420700
5521,cg8NkU8krxbqEG3A46pg,216,2.0,100.0,5.0,5.0,5.0,43420700
5522,cg8NkU8krxbqEG3A46pg,216,3.0,80.0,4.0,4.0,4.0,43420700
5523,cg8NkU8krxbqEG3A46pg,216,4.0,51.0,3.0,3.0,3.0,43420700
5524,cg8NkU8krxbqEG3A46pg,216,5.0,2.0,1.0,1.0,1.0,43420700
5525,jnV89uMqb1Mj2A1msi8U,216,0.0,98.0,4.0,4.0,5.0,43420700
5526,jnV89uMqb1Mj2A1msi8U,216,1.0,40.0,5.0,5.0,5.0,43420700
5527,jnV89uMqb1Mj2A1msi8U,216,2.0,27.0,2.0,2.0,5.0,43420700
5528,jnV89uMqb1Mj2A1msi8U,216,3.0,98.0,5.0,4.0,3.0,43420700
5529,jnV89uMqb1Mj2A1msi8U,216,4.0,29.0,5.0,4.0,3.0,43420700
5530,jnV89uMqb1Mj2A1msi8U,216,5.0,38.0,4.0,3.0,2.0,43420700
5531,WNEB1GWADop3cbhbVKPq,76,0.0,82.0,5.0,2.0,3.0,15690668
5532,WNEB1GWADop3cbhbVKPq,76,1.0,73.0,3.0,3.0,4.0,15690668
5533,WNEB1GWADop3cbhbVKPq,76,2.0,54.0,4.0,1.0,2.0,15690668
5534,WNEB1GWADop3cbhbVKPq,76,3.0,73.0,3.0,3.0,4.0,15690668
5535,WNEB1GWADop3cbhbVKPq,76,4.0,94.0,4.0,4.0,4.0,15690668
5536,WNEB1GWADop3cbhbVKPq,76,5.0,38.0,2.0,4.0,3.0,15690668
5537,d9WrbtGR74qRLmJQdEvs,76,0.0,3.0,2.0,1.0,3.0,15690668
5538,d9WrbtGR74qRLmJQdEvs,76,1.0,100.0,5.0,5.0,5.0,15690668
5539,d9WrbtGR74qRLmJQdEvs,76,2.0,2.0,3.0,4.0,2.0,15690668
5540,d9WrbtGR74qRLmJQdEvs,76,3.0,100.0,5.0,5.0,5.0,15690668
5541,d9WrbtGR74qRLmJQdEvs,76,4.0,72.0,3.0,4.0,5.0,15690668
5542,d9WrbtGR74qRLmJQdEvs,76,5.0,0.0,1.0,3.0,5.0,15690668
5543,WQHc0FRbllerXiXsvmsW,242,0.0,5.0,1.0,1.0,1.0,32119938
5544,WQHc0FRbllerXiXsvmsW,242,1.0,44.0,3.0,3.0,3.0,32119938
5545,WQHc0FRbllerXiXsvmsW,242,2.0,3.0,1.0,1.0,1.0,32119938
5546,WQHc0FRbllerXiXsvmsW,242,3.0,28.0,3.0,3.0,4.0,32119938
5547,WQHc0FRbllerXiXsvmsW,242,4.0,2.0,1.0,3.0,3.0,32119938
5548,WQHc0FRbllerXiXsvmsW,242,5.0,4.0,1.0,1.0,1.0,32119938
5549,cg8NkU8krxbqEG3A46pg,242,0.0,99.0,5.0,5.0,5.0,32119938
5550,cg8NkU8krxbqEG3A46pg,242,1.0,95.0,4.0,5.0,5.0,32119938
5551,cg8NkU8krxbqEG3A46pg,242,2.0,95.0,4.0,5.0,5.0,32119938
5552,cg8NkU8krxbqEG3A46pg,242,3.0,50.0,3.0,3.0,3.0,32119938
5553,cg8NkU8krxbqEG3A46pg,242,4.0,3.0,1.0,1.0,1.0,32119938
5554,cg8NkU8krxbqEG3A46pg,242,5.0,3.0,1.0,1.0,1.0,32119938
5555,cleAq2ioAlfn0f46Mm1C,242,0.0,78.0,5.0,3.0,5.0,32119938
5556,cleAq2ioAlfn0f46Mm1C,242,1.0,25.0,2.0,3.0,5.0,32119938
5557,cleAq2ioAlfn0f46Mm1C,242,2.0,94.0,5.0,3.0,5.0,32119938
5558,cleAq2ioAlfn0f46Mm1C,242,3.0,85.0,3.0,4.0,5.0,32119938
5559,cleAq2ioAlfn0f46Mm1C,242,4.0,32.0,2.0,4.0,5.0,32119938
5560,cleAq2ioAlfn0f46Mm1C,242,5.0,0.0,1.0,3.0,5.0,32119938
5561,WdquHFgaoiwJi43Ms429,327,0.0,50.0,3.0,5.0,5.0,50352127
5562,WdquHFgaoiwJi43Ms429,327,1.0,50.0,2.0,5.0,5.0,50352127
5563,WdquHFgaoiwJi43Ms429,327,2.0,49.0,3.0,5.0,5.0,50352127
5564,WdquHFgaoiwJi43Ms429,327,3.0,49.0,3.0,5.0,5.0,50352127
5565,WdquHFgaoiwJi43Ms429,327,4.0,0.0,1.0,1.0,1.0,50352127
5566,WdquHFgaoiwJi43Ms429,327,5.0,24.0,1.0,5.0,5.0,50352127
5567,fbWf4WnRVFLE1nI1EAo9,327,0.0,17.0,2.0,2.0,0.0,50352127
5568,fbWf4WnRVFLE1nI1EAo9,327,1.0,17.0,2.0,3.0,5.0,50352127
5569,fbWf4WnRVFLE1nI1EAo9,327,2.0,15.0,2.0,2.0,5.0,50352127
5570,fbWf4WnRVFLE1nI1EAo9,327,3.0,15.0,2.0,2.0,5.0,50352127
5571,fbWf4WnRVFLE1nI1EAo9,327,4.0,7.0,2.0,3.0,5.0,50352127
5572,fbWf4WnRVFLE1nI1EAo9,327,5.0,0.0,1.0,1.0,5.0,50352127
5573,X0HP4r0PDXpyY5jTOX9B,320,0.0,100.0,4.0,4.0,5.0,4012600
5574,X0HP4r0PDXpyY5jTOX9B,320,1.0,50.0,4.0,3.0,4.0,4012600
5575,X0HP4r0PDXpyY5jTOX9B,320,2.0,50.0,3.0,3.0,5.0,4012600
5576,X0HP4r0PDXpyY5jTOX9B,320,3.0,47.0,3.0,3.0,4.0,4012600
5577,X0HP4r0PDXpyY5jTOX9B,320,4.0,100.0,5.0,5.0,5.0,4012600
5578,X0HP4r0PDXpyY5jTOX9B,320,5.0,54.0,3.0,3.0,4.0,4012600
5579,czZexEUapu5OUl9IJALG,320,0.0,30.0,3.0,4.0,3.0,4012600
5580,czZexEUapu5OUl9IJALG,320,1.0,10.0,3.0,3.0,2.0,4012600
5581,czZexEUapu5OUl9IJALG,320,2.0,50.0,4.0,4.0,3.0,4012600
5582,czZexEUapu5OUl9IJALG,320,3.0,75.0,4.0,4.0,4.0,4012600
5583,czZexEUapu5OUl9IJALG,320,4.0,40.0,3.0,4.0,4.0,4012600
5584,czZexEUapu5OUl9IJALG,320,5.0,20.0,3.0,3.0,3.0,4012600
5585,tHUbYu3L0v8XX4z856S9,320,0.0,90.0,5.0,5.0,4.0,4012600
5586,tHUbYu3L0v8XX4z856S9,320,1.0,30.0,2.0,2.0,3.0,4012600
5587,tHUbYu3L0v8XX4z856S9,320,2.0,10.0,2.0,2.0,3.0,4012600
5588,tHUbYu3L0v8XX4z856S9,320,3.0,10.0,2.0,2.0,4.0,4012600
5589,tHUbYu3L0v8XX4z856S9,320,4.0,100.0,5.0,5.0,5.0,4012600
5590,tHUbYu3L0v8XX4z856S9,320,5.0,50.0,2.0,2.0,4.0,4012600
5591,X4hP4eDxUETM5pkjAjOQ,187,0.0,95.0,5.0,5.0,4.0,22672011
5592,X4hP4eDxUETM5pkjAjOQ,187,1.0,80.0,4.0,5.0,5.0,22672011
5593,X4hP4eDxUETM5pkjAjOQ,187,2.0,80.0,4.0,5.0,5.0,22672011
5594,X4hP4eDxUETM5pkjAjOQ,187,3.0,100.0,5.0,5.0,5.0,22672011
5595,X4hP4eDxUETM5pkjAjOQ,187,4.0,80.0,4.0,5.0,5.0,22672011
5596,X4hP4eDxUETM5pkjAjOQ,187,5.0,0.0,1.0,1.0,2.0,22672011
5597,cg8NkU8krxbqEG3A46pg,187,0.0,100.0,5.0,5.0,5.0,22672011
5598,cg8NkU8krxbqEG3A46pg,187,1.0,97.0,4.0,5.0,5.0,22672011
5599,cg8NkU8krxbqEG3A46pg,187,2.0,97.0,4.0,5.0,5.0,22672011
5600,cg8NkU8krxbqEG3A46pg,187,3.0,100.0,5.0,5.0,5.0,22672011
5601,cg8NkU8krxbqEG3A46pg,187,4.0,97.0,4.0,5.0,5.0,22672011
5602,cg8NkU8krxbqEG3A46pg,187,5.0,9.0,1.0,1.0,5.0,22672011
5603,xO8hpTrET6cmtyh2yJwI,187,0.0,80.0,5.0,5.0,4.0,22672011
5604,xO8hpTrET6cmtyh2yJwI,187,1.0,66.0,5.0,5.0,4.0,22672011
5605,xO8hpTrET6cmtyh2yJwI,187,2.0,66.0,5.0,5.0,4.0,22672011
5606,xO8hpTrET6cmtyh2yJwI,187,3.0,75.0,5.0,4.0,5.0,22672011
5607,xO8hpTrET6cmtyh2yJwI,187,4.0,66.0,5.0,5.0,4.0,22672011
5608,xO8hpTrET6cmtyh2yJwI,187,5.0,0.0,1.0,3.0,4.0,22672011
5609,X4hP4eDxUETM5pkjAjOQ,306,0.0,85.0,5.0,5.0,3.0,4503026
5610,X4hP4eDxUETM5pkjAjOQ,306,1.0,10.0,1.0,1.0,5.0,4503026
5611,X4hP4eDxUETM5pkjAjOQ,306,2.0,10.0,1.0,1.0,4.0,4503026
5612,X4hP4eDxUETM5pkjAjOQ,306,3.0,10.0,1.0,1.0,3.0,4503026
5613,X4hP4eDxUETM5pkjAjOQ,306,4.0,10.0,1.0,1.0,3.0,4503026
5614,X4hP4eDxUETM5pkjAjOQ,306,5.0,10.0,1.0,1.0,1.0,4503026
5615,msNRLXUPiFScVUCZAgJm,306,0.0,100.0,5.0,5.0,5.0,4503026
5616,msNRLXUPiFScVUCZAgJm,306,1.0,25.0,2.0,4.0,2.0,4503026
5617,msNRLXUPiFScVUCZAgJm,306,2.0,31.0,2.0,5.0,2.0,4503026
5618,msNRLXUPiFScVUCZAgJm,306,3.0,34.0,3.0,5.0,5.0,4503026
5619,msNRLXUPiFScVUCZAgJm,306,4.0,50.0,2.0,4.0,2.0,4503026
5620,msNRLXUPiFScVUCZAgJm,306,5.0,48.0,4.0,5.0,4.0,4503026
5621,sgJ5tLeI1zBoENXF5fiW,306,0.0,90.0,5.0,5.0,5.0,4503026
5622,sgJ5tLeI1zBoENXF5fiW,306,1.0,5.0,1.0,1.0,5.0,4503026
5623,sgJ5tLeI1zBoENXF5fiW,306,2.0,5.0,1.0,1.0,5.0,4503026
5624,sgJ5tLeI1zBoENXF5fiW,306,3.0,10.0,1.0,1.0,5.0,4503026
5625,sgJ5tLeI1zBoENXF5fiW,306,4.0,10.0,1.0,1.0,5.0,4503026
5626,sgJ5tLeI1zBoENXF5fiW,306,5.0,10.0,1.0,1.0,5.0,4503026
5627,XFvy1ChD65gtfDauQ3eI,178,0.0,95.0,4.0,5.0,5.0,47662498
5628,XFvy1ChD65gtfDauQ3eI,178,1.0,95.0,4.0,5.0,5.0,47662498
5629,XFvy1ChD65gtfDauQ3eI,178,2.0,95.0,4.0,5.0,5.0,47662498
5630,XFvy1ChD65gtfDauQ3eI,178,3.0,95.0,4.0,5.0,5.0,47662498
5631,XFvy1ChD65gtfDauQ3eI,178,4.0,95.0,4.0,5.0,5.0,47662498
5632,XFvy1ChD65gtfDauQ3eI,178,5.0,50.0,2.0,5.0,5.0,47662498
5633,jvZX454cqEqzgMxuTPVr,178,0.0,100.0,5.0,5.0,5.0,47662498
5634,jvZX454cqEqzgMxuTPVr,178,1.0,100.0,5.0,5.0,5.0,47662498
5635,jvZX454cqEqzgMxuTPVr,178,2.0,100.0,5.0,5.0,5.0,47662498
5636,jvZX454cqEqzgMxuTPVr,178,3.0,100.0,5.0,5.0,5.0,47662498
5637,jvZX454cqEqzgMxuTPVr,178,4.0,100.0,5.0,5.0,5.0,47662498
5638,jvZX454cqEqzgMxuTPVr,178,5.0,0.0,2.0,5.0,5.0,47662498
5639,rX6gQVpnyBkdZyqQpRF0,178,0.0,75.0,4.0,4.0,4.0,47662498
5640,rX6gQVpnyBkdZyqQpRF0,178,1.0,75.0,4.0,4.0,4.0,47662498
5641,rX6gQVpnyBkdZyqQpRF0,178,2.0,75.0,4.0,4.0,4.0,47662498
5642,rX6gQVpnyBkdZyqQpRF0,178,3.0,75.0,4.0,4.0,4.0,47662498
5643,rX6gQVpnyBkdZyqQpRF0,178,4.0,75.0,4.0,4.0,4.0,47662498
5644,rX6gQVpnyBkdZyqQpRF0,178,5.0,0.0,1.0,4.0,4.0,47662498
5645,XFvy1ChD65gtfDauQ3eI,407,0.0,95.0,5.0,4.0,5.0,40869615
5646,XFvy1ChD65gtfDauQ3eI,407,1.0,50.0,3.0,4.0,5.0,40869615
5647,XFvy1ChD65gtfDauQ3eI,407,2.0,50.0,3.0,4.0,5.0,40869615
5648,XFvy1ChD65gtfDauQ3eI,407,3.0,50.0,3.0,4.0,5.0,40869615
5649,XFvy1ChD65gtfDauQ3eI,407,4.0,50.0,3.0,4.0,5.0,40869615
5650,XFvy1ChD65gtfDauQ3eI,407,5.0,0.0,1.0,1.0,5.0,40869615
5651,bmrBYCnNNuEsKhIMzikX,407,0.0,90.0,4.0,5.0,4.0,40869615
5652,bmrBYCnNNuEsKhIMzikX,407,1.0,80.0,4.0,5.0,3.0,40869615
5653,bmrBYCnNNuEsKhIMzikX,407,2.0,80.0,4.0,5.0,3.0,40869615
5654,bmrBYCnNNuEsKhIMzikX,407,3.0,80.0,4.0,5.0,3.0,40869615
5655,bmrBYCnNNuEsKhIMzikX,407,4.0,80.0,4.0,5.0,3.0,40869615
5656,bmrBYCnNNuEsKhIMzikX,407,5.0,40.0,3.0,5.0,4.0,40869615
5657,hodFxC0Zh7z4CUT3x1Qq,407,0.0,65.0,3.0,4.0,5.0,40869615
5658,hodFxC0Zh7z4CUT3x1Qq,407,1.0,10.0,1.0,2.0,1.0,40869615
5659,hodFxC0Zh7z4CUT3x1Qq,407,2.0,10.0,1.0,2.0,1.0,40869615
5660,hodFxC0Zh7z4CUT3x1Qq,407,3.0,10.0,1.0,2.0,1.0,40869615
5661,hodFxC0Zh7z4CUT3x1Qq,407,4.0,10.0,1.0,2.0,1.0,40869615
5662,hodFxC0Zh7z4CUT3x1Qq,407,5.0,5.0,1.0,2.0,3.0,40869615
5663,XKxTwJuX0iQOZ6Ugv45R,342,0.0,1.0,0.0,0.0,0.0,29726499
5664,XKxTwJuX0iQOZ6Ugv45R,342,1.0,5.0,0.0,0.0,0.0,29726499
5665,XKxTwJuX0iQOZ6Ugv45R,342,2.0,0.0,0.0,0.0,0.0,29726499
5666,XKxTwJuX0iQOZ6Ugv45R,342,3.0,4.0,0.0,0.0,0.0,29726499
5667,XKxTwJuX0iQOZ6Ugv45R,342,4.0,2.0,0.0,0.0,0.0,29726499
5668,XKxTwJuX0iQOZ6Ugv45R,342,5.0,3.0,0.0,0.0,0.0,29726499
5669,soo7FGnITKEf0ZpQ3GD1,342,0.0,5.0,2.0,2.0,1.0,29726499
5670,soo7FGnITKEf0ZpQ3GD1,342,1.0,30.0,3.0,3.0,4.0,29726499
5671,soo7FGnITKEf0ZpQ3GD1,342,2.0,10.0,2.0,3.0,2.0,29726499
5672,soo7FGnITKEf0ZpQ3GD1,342,3.0,5.0,2.0,3.0,2.0,29726499
5673,soo7FGnITKEf0ZpQ3GD1,342,4.0,5.0,1.0,3.0,4.0,29726499
5674,soo7FGnITKEf0ZpQ3GD1,342,5.0,15.0,2.0,3.0,2.0,29726499
5675,xAYgvpZ61WfH1LSnRqWF,342,0.0,36.0,2.0,2.0,1.0,29726499
5676,xAYgvpZ61WfH1LSnRqWF,342,1.0,62.0,3.0,5.0,4.0,29726499
5677,xAYgvpZ61WfH1LSnRqWF,342,2.0,50.0,3.0,3.0,4.0,29726499
5678,xAYgvpZ61WfH1LSnRqWF,342,3.0,50.0,3.0,3.0,2.0,29726499
5679,xAYgvpZ61WfH1LSnRqWF,342,4.0,38.0,2.0,3.0,1.0,29726499
5680,xAYgvpZ61WfH1LSnRqWF,342,5.0,51.0,3.0,3.0,2.0,29726499
5681,XR6ZTlW6xLUKy0nyTAe9,355,0.0,38.0,4.0,3.0,2.0,46865229
5682,XR6ZTlW6xLUKy0nyTAe9,355,1.0,38.0,4.0,3.0,2.0,46865229
5683,XR6ZTlW6xLUKy0nyTAe9,355,2.0,38.0,4.0,3.0,2.0,46865229
5684,XR6ZTlW6xLUKy0nyTAe9,355,3.0,38.0,4.0,3.0,2.0,46865229
5685,XR6ZTlW6xLUKy0nyTAe9,355,4.0,38.0,4.0,3.0,2.0,46865229
5686,XR6ZTlW6xLUKy0nyTAe9,355,5.0,0.0,1.0,1.0,3.0,46865229
5687,wsOTwqJfwvbj9rmKVjdp,355,0.0,100.0,5.0,5.0,5.0,46865229
5688,wsOTwqJfwvbj9rmKVjdp,355,1.0,100.0,5.0,5.0,5.0,46865229
5689,wsOTwqJfwvbj9rmKVjdp,355,2.0,100.0,5.0,5.0,5.0,46865229
5690,wsOTwqJfwvbj9rmKVjdp,355,3.0,100.0,5.0,5.0,5.0,46865229
5691,wsOTwqJfwvbj9rmKVjdp,355,4.0,100.0,5.0,5.0,5.0,46865229
5692,wsOTwqJfwvbj9rmKVjdp,355,5.0,10.0,1.0,1.0,3.0,46865229
5693,Y2ymiKst4jiVVfTqeBmW,174,0.0,100.0,5.0,4.0,5.0,42757537
5694,Y2ymiKst4jiVVfTqeBmW,174,1.0,1.0,2.0,3.0,2.0,42757537
5695,Y2ymiKst4jiVVfTqeBmW,174,2.0,0.0,2.0,2.0,1.0,42757537
5696,Y2ymiKst4jiVVfTqeBmW,174,3.0,50.0,4.0,4.0,2.0,42757537
5697,Y2ymiKst4jiVVfTqeBmW,174,4.0,85.0,4.0,3.0,5.0,42757537
5698,Y2ymiKst4jiVVfTqeBmW,174,5.0,0.0,0.0,0.0,0.0,42757537
5699,woP8xAoil46mHlH9HOLs,174,0.0,85.0,5.0,4.0,4.0,42757537
5700,woP8xAoil46mHlH9HOLs,174,1.0,50.0,2.0,3.0,4.0,42757537
5701,woP8xAoil46mHlH9HOLs,174,2.0,65.0,3.0,5.0,4.0,42757537
5702,woP8xAoil46mHlH9HOLs,174,3.0,60.0,3.0,4.0,3.0,42757537
5703,woP8xAoil46mHlH9HOLs,174,4.0,66.0,3.0,4.0,4.0,42757537
5704,woP8xAoil46mHlH9HOLs,174,5.0,9.0,1.0,2.0,2.0,42757537
5705,yU2XWyWQ2FRZGuuYJRL3,174,0.0,30.0,3.0,5.0,4.0,42757537
5706,yU2XWyWQ2FRZGuuYJRL3,174,1.0,3.0,1.0,5.0,3.0,42757537
5707,yU2XWyWQ2FRZGuuYJRL3,174,2.0,5.0,1.0,5.0,4.0,42757537
5708,yU2XWyWQ2FRZGuuYJRL3,174,3.0,1.0,1.0,5.0,4.0,42757537
5709,yU2XWyWQ2FRZGuuYJRL3,174,4.0,30.0,3.0,5.0,4.0,42757537
5710,yU2XWyWQ2FRZGuuYJRL3,174,5.0,0.0,1.0,5.0,3.0,42757537
5711,YLznrodFjw48Kluh7mlA,251,0.0,4.0,1.0,1.0,1.0,46999723
5712,YLznrodFjw48Kluh7mlA,251,1.0,3.0,1.0,1.0,1.0,46999723
5713,YLznrodFjw48Kluh7mlA,251,2.0,3.0,1.0,1.0,1.0,46999723
5714,YLznrodFjw48Kluh7mlA,251,3.0,89.0,5.0,5.0,5.0,46999723
5715,YLznrodFjw48Kluh7mlA,251,4.0,0.0,2.0,2.0,4.0,46999723
5716,YLznrodFjw48Kluh7mlA,251,5.0,0.0,1.0,1.0,1.0,46999723
5717,lA4bTekYoZv3RdexYbJJ,251,0.0,4.0,1.0,1.0,1.0,46999723
5718,lA4bTekYoZv3RdexYbJJ,251,1.0,2.0,1.0,1.0,1.0,46999723
5719,lA4bTekYoZv3RdexYbJJ,251,2.0,2.0,1.0,1.0,1.0,46999723
5720,lA4bTekYoZv3RdexYbJJ,251,3.0,35.0,3.0,4.0,1.0,46999723
5721,lA4bTekYoZv3RdexYbJJ,251,4.0,8.0,1.0,1.0,1.0,46999723
5722,lA4bTekYoZv3RdexYbJJ,251,5.0,1.0,1.0,1.0,1.0,46999723
5723,YLznrodFjw48Kluh7mlA,303,0.0,95.0,5.0,5.0,5.0,46795031
5724,YLznrodFjw48Kluh7mlA,303,1.0,48.0,3.0,3.0,4.0,46795031
5725,YLznrodFjw48Kluh7mlA,303,2.0,48.0,3.0,3.0,4.0,46795031
5726,YLznrodFjw48Kluh7mlA,303,3.0,48.0,3.0,3.0,4.0,46795031
5727,YLznrodFjw48Kluh7mlA,303,4.0,48.0,3.0,3.0,4.0,46795031
5728,YLznrodFjw48Kluh7mlA,303,5.0,3.0,1.0,1.0,1.0,46795031
5729,q0j378LGNXs0GiVN40jW,303,0.0,89.0,5.0,2.0,3.0,46795031
5730,q0j378LGNXs0GiVN40jW,303,1.0,59.0,4.0,5.0,3.0,46795031
5731,q0j378LGNXs0GiVN40jW,303,2.0,59.0,4.0,5.0,3.0,46795031
5732,q0j378LGNXs0GiVN40jW,303,3.0,59.0,4.0,5.0,5.0,46795031
5733,q0j378LGNXs0GiVN40jW,303,4.0,59.0,4.0,5.0,5.0,46795031
5734,q0j378LGNXs0GiVN40jW,303,5.0,24.0,2.0,2.0,2.0,46795031
5735,z9g4k002jw6NYLQEydmy,303,0.0,70.0,4.0,4.0,5.0,46795031
5736,z9g4k002jw6NYLQEydmy,303,1.0,85.0,4.0,3.0,5.0,46795031
5737,z9g4k002jw6NYLQEydmy,303,2.0,85.0,4.0,3.0,5.0,46795031
5738,z9g4k002jw6NYLQEydmy,303,3.0,85.0,4.0,3.0,5.0,46795031
5739,z9g4k002jw6NYLQEydmy,303,4.0,85.0,4.0,3.0,5.0,46795031
5740,z9g4k002jw6NYLQEydmy,303,5.0,20.0,3.0,1.0,3.0,46795031
5741,YYRXjjzwoEWz9HeJjtQE,163,1.0,23.0,3.0,2.0,4.0,22407006
5742,mB2V9fWWVxtImO85m0Y9,163,0.0,74.0,3.0,4.0,4.0,22407006
5743,mB2V9fWWVxtImO85m0Y9,163,2.0,74.0,3.0,4.0,4.0,22407006
5744,mB2V9fWWVxtImO85m0Y9,163,3.0,63.0,3.0,4.0,3.0,22407006
5745,mB2V9fWWVxtImO85m0Y9,163,4.0,74.0,3.0,4.0,4.0,22407006
5746,mB2V9fWWVxtImO85m0Y9,163,5.0,0.0,1.0,1.0,1.0,22407006
5747,omOaBF3YuTmhjmmg5vEL,163,0.0,33.0,2.0,2.0,1.0,22407006
5748,omOaBF3YuTmhjmmg5vEL,163,2.0,33.0,2.0,2.0,1.0,22407006
5749,omOaBF3YuTmhjmmg5vEL,163,3.0,52.0,3.0,3.0,3.0,22407006
5750,omOaBF3YuTmhjmmg5vEL,163,4.0,33.0,2.0,2.0,1.0,22407006
5751,omOaBF3YuTmhjmmg5vEL,163,5.0,24.0,2.0,2.0,1.0,22407006
5752,vED1eKENkemCbW5c6DWQ,163,0.0,100.0,2.0,2.0,2.0,22407006
5753,vED1eKENkemCbW5c6DWQ,163,2.0,100.0,2.0,2.0,2.0,22407006
5754,vED1eKENkemCbW5c6DWQ,163,3.0,30.0,3.0,3.0,3.0,22407006
5755,vED1eKENkemCbW5c6DWQ,163,4.0,100.0,2.0,2.0,2.0,22407006
5756,vED1eKENkemCbW5c6DWQ,163,5.0,2.0,1.0,1.0,1.0,22407006
5757,YeOxWI1NGuI8oeqliRGy,12,0.0,4.0,1.0,1.0,1.0,29852644
